,index,Book,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Author,Image,Year,Description,Buy,max_val,max_col
311,311,The Grunt,0.029904421,0,0,0.017837815,0.020641856,0,0,0.070595153,0,0,0,0.112140886,0,0,0.012848344,0.02318453,0.440128714,0,0.058552448,0.197106406,0.01439341,0,0,0,0,Latrivia Nelson,https://m.media-amazon.com/images/I/51TwFz6ryZL._SY346_.jpg,2011,"Staff Sergeant Brett Black has a bad feeling that something is going to go terribly wrong. And as a Recon Marine, he pays attention to his gut. Only nothing can prepare him for what he encounters when he arrives at home from the base. His wife is leaving him, and there is nothing he can do about it.

Abandoned with a kid, the super alpha-male has to become domesticated quickly or find a willing substitute to help him with his son. Only the substitute he finds is no substitution.

Courtney Lawless is a true wild card. The budding librarian loves the classics and carries herself like a lady by day. But she also is full of life and surfs the waves of the Atlantic Ocean by night. Since her parents won't pay for college because of bad decisions in her past, the reformed bad-girl takes a job as Brett's live-in nanny to finish paying for school.

Brett has never seen a woman of such complex duality. Used to a wife who won't clean, cook or even talk to him, when he starts to live with Courtney, he realizes what he's been missing his entire life. Educated, amazing and refreshingly honest, the only thing that that this transparent beauty hides from her new boss is that she's also the Lieutenant Colonel's daughter.

Faced with another deployment to Afghanistan soon, the brooding Marine is forced to come out his shell to fight for what he loves, only this time, the war is at home.

Enjoy the interracial must-read romance of the summer, The Grunt, the third a longest book in Latrivia S. Nelson's Lonely Heart Series and today.",https://www.amazon.com/Grunt-Lonely-Heart-Book-ebook/dp/B005EIO36K/ref=sr_1_1?dchild=1&keywords=Latrivia+Nelson+The+Grunt&qid=1616006147&s=digital-text&sr=1-1,0.440128714,16
312,312,Sizzling Desire,0,0,0,0,0,0,0,0,0,0,0,0.239654109,0,0,0,0,0.430014759,0,0,0.119056493,0,0,0,0,0.193087086,Kayla Perrin,"https://images-na.ssl-images-amazon.com/images/I/51Oy+OR1kNL._SX314_BO1,204,203,200_.jpg",2017,"A combustible attraction...

Flirting with a gorgeous stranger at the bar is how Lorraine Mitchell celebrates her longed-for newly single status. One-night stands usually run hot and wild before quickly flaming out, but Lorraine cannot forget her heated encounter with firefighter Hunter Holland. Weeks later, she is beyond surprised to discover that his father--a former patient of hers--has left her a large bequest!

Last time Hunter was in the same room as Lorraine, they were burning up the sheets. Now he's staring at her from across a lawyer's office. At first, guilt and grief convince him that the beautiful nurse took advantage of his long-estranged father. Yet despite mutual mistrust, he knows this kind of chemistry only comes around once in a lifetime. And reviving their spark just might ignite a love that's as deep and true as it is scorching...",https://www.amazon.com/Sizzling-Desire-Love-Kayla-Perrin/dp/0373865201/ref=sr_1_1?dchild=1&keywords=Kayla+Perrin+Sizzling+Desire&qid=1616003821&sr=8-1,0.430014759,16
313,313,Single Mama's Got More Drama,0.011387347,0,0,0.054067239,0,0,0,0,0,0,0,0.200303271,0,0,0.016838906,0,0.2023426,0,0,0.07303109,0,0,0,0,0.429960549,Kayla Perrin,https://m.media-amazon.com/images/I/51W8PgtKmAL.jpg,2012,"This single mama's been through hell--her cheating (and still married) fianc is dead, her professional reputation is in tatters, the man she really loves walked out of her life and, worst of all, she's about to lose her fabulous South Beach condo to a conniving bitch. And it ain't over yet.

Which makes Lewis Carter's marriage proposal even worse. Vanessa's ex-boyfriend is offering her a way out--marry him and poof! her financial problems are history. She knows firsthand what a player he is, but Lewis claims those days are over, and that if Vanessa loved him once, she can love him again. All she has to do is say yes.

Marrying Lewis would be the solution to everything--Vanessa could keep her condo, she'd have security for her daughter, and heaven knows the man's hotter than Miami sunshine. But how can she when she's still in love with motivational speaker Chaz Andersen?

Should she follow her head (go with the money, honey!) or her heart (choose Chaz, choose love!)? No matter which man wins, this single mama is about to get even more drama when her daughter's babydaddy shows up, wanting the most important thing of all: her child.",https://www.amazon.com/Single-Mamas-Got-More-Drama-ebook/dp/B008EMXXZA/ref=sr_1_1?dchild=1&keywords=kayla+perrin+single+mama+got+more+drama&qid=1616003744&sr=8-1,0.429960549,24
315,315,Forever by Patterson,0,0,0,0.102229938,0.012510651,0,0,0.090006031,0,0,0,0.13366963,0,0,0.637427688,0,0,0,0,0,0,0,0,0,0,Tiffany Patterson,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470921726l/31426645._SY475_.jpg,2016,"Landon Rogers and Melody James are newly engaged and looking forward to a lifetime of forever.

Unfortunately, forever comes with some bumps in the road.

Not everyone is celebrating the couple’s engagement. In fact, one person in particular is dead set on seeing the couple’s happily ever after destroyed. The couple is rocked when Landon is hit with accusations that threaten the perfect life he has built for himself. Despite his incredulity at the false accusations and having to fight for his good name in the court of public opinion, Landon’s main goal is to ensure that Melody is not affected by this. However, instead of feeling protected, Mel is left feeling shut out of a major part of Landon’s life. With this and other major events happening in Mel’s work life, she decides to take matters into her own hands.

Will Melody’s decision to help clear Landon’s name have the intended outcome? Or will Melody find herself in over her head?",https://www.goodreads.com/book/show/31426645-forever?from_search=true&from_srp=true&qid=FJhuKnX6pa&rank=1,0.637427688,14
316,316,Dance With Me,0,0,0,0,0.01794165,0,0.621194422,0.028215507,0,0,0,0.177738816,0,0,0,0,0.08419361,0,0,0.070412837,0,0,0,0,0,Alexis Daria,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503438983l/35832887.jpg,2017,"Natasha Diaz is having a day. She's trying to prove she can make it as a professional dancer, but she's overworked, out of cash, and her roommate has just moved out. When she comes home to find a hole in her ceiling and her bedroom flooded, she's desperate enough to crash with the one guy she can't quit. She accepts his offer with one condition: no sleeping together while she's living with him.

Dimitri Kovalenko has never lived with a woman before. But when Tasha's in need of a place to stay, he suggests she move in without a second thought. He accepts her condition, hoping she won't stick to it. They're good together, both in the ballroom and the bedroom. Since their first dance, she's never been far from his thoughts. Sure, she's a pro and he's one of her show's judges, but they're not currently filming, so no one needs to know.

Living in close quarters shows Dimitri a side of Natasha he's never seen before, and he likes it. A lot. Too bad she's doing everything in her power to keep him at arm's length. When an injury forces Natasha to take it easy or risk her ability to dance, it's his chance to show her that the rules have changed, and she can trust him with her heart.",https://www.goodreads.com/book/show/35832887-dance-with-me?from_search=true&from_srp=true&qid=5KYQ2TS4YU&rank=1,0.621194422,6
317,317,Fever,0.011205669,0,0,0,0.018134017,0,0,0.013370239,0,0,0,0.69420135,0,0,0.01490198,0,0.085303843,0,0.048932429,0.100561932,0,0,0,0,0,Stephanie Nicole Norris,https://m.media-amazon.com/images/I/51TBxqHSdrL.jpg,2017,"Embarking on a new journey, Santana Summers wants nothing more than to enjoy her new city, new friends, and new career. But when one of those friends is one of Chicago's most eligible bachelors, Santana finds herself getting more than she ever bargained for.

Being the youngest of seven brothers, Josiah Alexander Rose is the quintessential playboy. He is not interested in settling down until his father gives him a proposition he cannot refuse. It's the opportunity of a lifetime, but to execute it, dear old dad wants Josiah to settle down, show some responsibility and gain a wife. Josiah thinks the idea is absurd until he and Santana come up with a plan that just may land Josiah that coveted position.

It is the perfect solution, and things go well until what was intended to be an arrangement turns into many nights of unabashed passion. With each growing day, emotions mix and the lines of the pretentious and reality are blurred. Will Santana be foolish enough to hand over her heart to Josiah? Is Josiah willing to risk it all for her? Read with me and find out if Josiah and Santana's plan will backfire or become the best thing that ever happened to them in Fever, Falling For A Rose, Book Four.

The Falling for a Rose series follows each member of the Rose family as they explore this thing called love. However, each book is just as enjoyable if read as a standalone as it is if read in the series order.",https://www.amazon.com/Fever-Falling-Rose-Book-4-ebook/dp/B0755FYQ3L/ref=sr_1_1?dchild=1&keywords=Stephanie+Nicole+Norris+Fever&qid=1616030149&sr=8-1,0.69420135,11
318,318,Gving My All to You,0,0,0,0.019264715,0,0,0,0,0,0,0,0.511303961,0,0,0,0,0.44148612,0,0,0,0.014271335,0,0,0,0,Sheryl Lister,https://m.media-amazon.com/images/I/51VV2b34QnL.jpg,2017,"A hero's touch

Faith Alexander's guardian angel has a body built for sin. Ever since she woke up in the hospital after a car crash, her rescuer, Brandon Gray, has been by her side--chivalrous, caring and oh-so-fine. Faith came to Los Angeles to find her long-lost father, only to learn that he's a partner in Brandon's family business. How can she reveal that her inheritance stands in the way of Brandon's career dreams?

All Brandon's focus is on his long-coveted role as CEO--until he stops to help a mysterious beauty. With chemistry this irresistible, he's ready to share a future with Faith, but he feels beyond betrayed to discover what she's been hiding. If desire and trust can overcome pride, he'll realize he's found the perfect partner in the boardroom and the bedroom...",https://www.amazon.com/Giving-All-Grays-Angeles-Book-ebook/dp/B01LLP1IIK/ref=sr_1_1?dchild=1&keywords=sheryl+lister+giving+my+all+to+you&qid=1616029734&sr=8-1,0.511303961,11
319,319,Sultry Pleasure,0.014337909,0,0,0,0.028520903,0,0,0,0,0,0.012981649,0.073983677,0,0,0,0,0.538241804,0,0,0.307566375,0.018515514,0,0,0,0,Lindsay Evans,https://m.media-amazon.com/images/I/51X1Hw3pLzL.jpg,2014,"An attraction like no other...

A hot Miami night. A glittering gala. And a gorgeous billionaire who wants to spirit her away. This might be a fantasy for most women, but not Diana Hobbes. She's at the charity event representing the nonprofit adoption agency she's poured her heart and soul into. And despite the hot body, easy charm and luxury ride of playboy Marcus Stanfield, Diana has nothing in common with him.

Marcus is unaccustomed to having women refuse him. So he's surprised by Diana's brush-off--and intrigued. Angelically kind and devilishly sexy, Diana is worth more than a little effort...so an epic seduction campaign begins. Lavish evenings, small touches and grand gestures all say 'I want you.' The desire is mutual, the tension maddening. But which will Diana ultimately choose: holding back... or giving in?",https://www.amazon.com/Sultry-Pleasure-Billionaire-Romance-Harlequin-ebook/dp/B00IWU4ATC/ref=sr_1_1?dchild=1&keywords=Lindsay+Evans+Sultry+Pleasure&qid=1616006896&s=digital-text&sr=1-1,0.538241804,16
320,320,The Bittersweet Bride,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962227762,0,0,0,0.031241054,0,0,0,0,0,Vanessa Riley,https://m.media-amazon.com/images/I/51LTF3JPZEL.jpg,2018,"Widow Theodosia Cecil needs a husband to help protect her son. The former flower seller turned estate owner posts an ad in the newspaper, and no one is more surprised than she when her first love, the man she thought dead, reappears.

Ewan Fitzwilliam has been at war for six years. Now, the second son of a powerful earl is back but his beloved Theo needs a husband and will not consider him. She believes Ewan left her--in desperate straits--so she denies the feelings she still harbors for the handsome, scarred soldier. Theo and playwright Ewan must overcome bitter lies and vengeful actions that ruined their youthful affair. Theo must reveal her deepest secret in order to reclaim the love that has long been denied.",https://www.amazon.com/Bittersweet-Bride-Advertisements-Love-Book-ebook/dp/B0786R81LP/ref=sr_1_1?dchild=1&keywords=Vanessa+Riley+The+Bittersweet+Bride&qid=1615957089&sr=8-1,0.962227762,15
321,321,Claiming Christmas,0,0,0,0,0.803830922,0,0,0,0,0,0,0,0,0,0,0,0.063237607,0,0.014466281,0.115296744,0,0,0,0,0,Naima Simone,https://m.media-amazon.com/images/I/51APWepzzLL._SY346_.jpg,2015,"Sabotaged Christmas pageant. Check. Number one on the hit list of cheating ex-fianc's mother. Check. Imminent firing from principal, who happens to be the cheating ex-fianc's mother. Double Check.

For elementary school teacher Regan Price, Christmas is a big humbug. Alone, all she has to look forward to this holiday is a drink and an empty apartment. Then Cian St. John comes home. The hot-sex-walking brother of her best friend has returned to Boston with a tantalizing proposition that awakens her every fantasy. Now it appears Regan may have more than a pink slip in her Christmas stocking. All she has to do is reach out and claim it...",https://www.amazon.com/Claiming-Christmas-Naima-Simone-ebook/dp/B018MWT3JQ/ref=sr_1_1?dchild=1&keywords=Naima+Simone+Claiming+Christmas&qid=1616025788&sr=8-1,0.803830922,4
322,322,Jack & Diane,0.088218272,0,0,0.015564071,0,0,0.053435102,0.229068756,0,0,0,0.104564965,0,0,0,0,0.371917009,0,0.015889285,0.046813942,0.057223219,0,0,0,0,Lena Hampton,https://m.media-amazon.com/images/I/51dhItbfiTL.jpg,2013,"Diane is months away from a law degree, her dream job in Chicago, and a wedding to a doctor.

Jack is on the verge of inheriting his family's farm when his dad retires.

Their worlds collide when Jack comes along on the deserted road where Diane's car died after racing away from her philandering fiance. The moment Jack sees Diane's warm brown eyes he knows he met the woman of his dreams. Diane finds herself falling in love with Jack, but loving him would mean letting go of her dreams.

Can they somehow make both their dreams come true?",https://www.amazon.com/Jack-Diane-Lena-Hampton-ebook/dp/B00DRF28C8/ref=sr_1_1?dchild=1&keywords=Lena+Hampton+Jack+Diane&qid=1616006289&s=digital-text&sr=1-1,0.371917009,16
323,323,Captured,0.988142312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010214326,0,0,0,0,0,0,0,0,0,Beverly Jenkins,https://m.media-amazon.com/images/I/71L8P8kcaoL._AC_UY218_.jpg,2009,"Captured is a high-stakes historical romance from Beverly Jenkins, award-winning author of Night Song and Jewel, in which a stunning young slave and a roguish privateer share forbidden passion on the high seas.",https://www.amazon.com/Captured-Beverly-Jenkins-ebook/dp/B002PEP4EQ/ref=sr_1_1?dchild=1&keywords=Beverly+Jenkins+Captured&qid=1615941823&s=audible&sr=1-1,0.988142312,0
324,324,For Your Love: A Blessings Novel,0.393872499,0,0,0.016418975,0,0,0,0.024397776,0,0,0,0,0,0,0,0,0.526161313,0,0.02167947,0,0,0,0,0,0,Beverly Jenkins,https://m.media-amazon.com/images/I/91IgAtZxGAL._AC_UY218_.jpg,2013,"The child he didn't know he had...
 
 Andrew Yates has come to a decision: it's time to stop sowing those oats and start a family. But searching for a bride isn't as simple as he'd hoped, and many of the respectable women of his acquaintance feel... lacking. Then beautiful, feisty Wilhelmina ""Billie"" Wells arrives at the family ranch with a toddler in her arms, claiming Drew is the father!
 
 The woman he didn't know he loved...
 
 Billie had no choice but to show up at Destiny in search of Drew. For the sake of their child, she's willing to leave him with his father so the boy can have a better life, but then, before she can blink, she's saying ""I do"" in front of a preacher in a marriage of convenience. All Billie and Drew have in common is the heat that brought them together, but can their sizzling passion lead to an everlasting love?",https://www.amazon.com/Destinys-Surrender-Beverly-Jenkins-ebook/dp/B00BATKS4S/ref=sr_1_1?dchild=1&keywords=Destiny%27s+Surrender+Beverly+Jenkins&qid=1615775680&s=books&sr=1-1,0.526161313,16
325,325,The Beautiful Ones,0.014327403,0,0,0,0,0,0,0,0,0,0,0.466415048,0,0,0,0,0.380570412,0,0.011088103,0.114531301,0,0,0,0,0,Adrianne Byrd,https://m.media-amazon.com/images/I/514-763WPrL.jpg,2018,"Love in Plain Sight...

In a sequel to Unforgettable, successful businesswoman Ophelia Missler has never had time to look for Mr. Right--much less find him. Now she's engaged to wealthy businessman Jonas Hinton and is about to have the wedding of her dreams. But for some reason, she can't stop thinking about her longtime best friend, Solomon Bassett. She never suspected that Solomon has secretly adored her for years, and has been unable to tell her how he really feels. Now, with their friendship and future in the balance, Solomon and Ophelia will have to listen to their hearts and dare to follow, if they are ever going to discover an everlasting love.",https://www.amazon.com/Beautiful-Ones-Unforgettable-Hinton-ebook/dp/B07BFV36HB/ref=sr_1_1?dchild=1&keywords=Adrianne+Byrd+The+beautiful+ones&qid=1615939664&s=books&sr=1-1,0.466415048,11
326,326,Crystal Clear,0.537862778,0,0,0,0,0,0.027133411,0.020347057,0,0,0,0.020931374,0,0,0,0,0.277438253,0,0.074099548,0.041887455,0,0,0,0,0,Beverly Jenkins,https://m.media-amazon.com/images/I/8187tR5YQaL._AC_UY218_.jpg,2017,"This novella--taking place after A Wish and a Prayer and before Heart of Gold--shares the inside story of fan-favorite, Crystal Chambers Brown's adventures as a runaway.

A safe, stable life should be the everything that teenaged Crystal ever wanted; but though she knows she should count her blessings, part of her wants to scream at all the rules! She loves her new life and family... but she misses her friends and being free.

People say you can never go back home, but Crystal thinks they're wrong, and heads back to Dallas, to see what she left behind. But on the way, Crystal learns some home truths about the real meaning of home. Sometimes a journey backwards moves you forward...",https://www.goodreads.com/book/show/36572071-crystal-clear?from_search=true&from_srp=true&qid=2l8Q3QbvTJ&rank=1,0.537862778,0
327,327,Heart of Gold,0.378232956,0,0,0,0,0,0,0.021114191,0,0,0,0.015817791,0,0.01247918,0,0,0.540349901,0,0.010752506,0,0,0,0,0,0,Beverly Jenkins,https://m.media-amazon.com/images/I/91vgRUJPqoL._AC_UY218_.jpg,2014,"Henry Adams has had its fair share of drama ever since Bernadine Brown bought the town with her divorce settlement. Now just when things are starting to settle down, it's about to get crazy again...

Cephas Patterson doesn't just want to be left alone--if you dare step onto his property, he'll meet you with a shotgun and a warning to stay away from his gold. He reminds Zoey of the lonely time she spent living on the streets, so she quietly begins leaving him small offerings. But then Cephas dies and leaves a saddlebag of gold--to Zoey.

And that's not all. Zoey's parents are going through a trial separation, her former BFF Devon is giving her fits, and friend Crystal has run away from home. Then there's Bernadine's mean-spirited baby sister who has arrived unexpectedly, and an ongoing battle with a neighboring town is about to heat up.

Will Henry Adams ever be the same again?",https://www.goodreads.com/book/show/18505772-heart-of-gold?from_search=true&from_srp=true&qid=Uj2PoPT9cR&rank=1,0.540349901,16
328,328,Loving the Beast,0.034277413,0,0,0,0.748237193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206045583,0,0,0.010601816,0,0,Naima Simone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333081106l/11653405.jpg,2011,"Gwendolyn Sinclair needs help. And the one person who can give her the aid she urgently requires is exacting a high price.
Desperate to keep the neighborhood community center open, Gwendolyn seeks out Xavier St. James, her childhood friend and the brother of her dead fiance. Xavier's family foundation possesses the funds necessary to keep the center open, but instead he offers a bargain - a devil's bargain: submit her body for his pleasure for seven days, and the building doesn't close its doors.

Left scarred from an accident, Xavier is bitter, resentful, and alone. When Gwendolyn reappears in his life, need and loneliness override conscience, and he proposes an arrangement she can't afford to refuse. With the woman he has always wanted but could never have finally in his bed, he hungers for more. Her heart. But could she come to love a beast?",https://www.goodreads.com/book/show/11653405-loving-the-beast?from_search=true&from_srp=true&qid=VvsCnnH2qz&rank=1,0.748237193,4
329,329,The Nearness of You,0.026168173,0,0,0.087487854,0,0,0.109567434,0.016404716,0,0,0.023680624,0.150054917,0,0,0.12367218,0,0.372387618,0,0,0.013761809,0.058245447,0,0,0,0,Lena Hampton,https://m.media-amazon.com/images/I/41Vt3NAtSSL.jpg,2015,"Their marriage is over before it begins.

Newlywed Amara's heart is shattered into dust when her groom destroys her career as a political advisor to advance his own as an investigative journalist. Despite loving him she leaves without a word.

Ryan has no choice but to break the news story about Amara's senator boss on national TV without warning her, but he never gets the chance to explain. Amara is the only woman he's ever loved. He is determined to make their marriage work.

He agrees to dissolve the marriage on the stipulation they live as husband and wife first. It is difficult for Amara to continue to deny her feelings for Ryan when he's shirtless in the morning handing her a mug of life sustaining coffee. Just as their nearness puts their happily ever after in reach history repeats itself when Ryan discovers a secret about Amara's new boss.

Is their love strong enough to last forever?",https://www.amazon.com/Nearness-You-Hoosier-Hearts-Book-ebook/dp/B00WLNW85E/ref=sr_1_1?dchild=1&keywords=Lena+Hampton+The+nearness+of+you&qid=1616006405&s=digital-text&sr=1-1,0.372387618,16
330,330,All of Me,0,0,0,0.031612135,0,0,0,0.0327699,0,0,0,0.528276801,0,0,0,0,0.361258894,0,0,0,0.03200499,0,0,0,0,Sheryl Lister,https://m.media-amazon.com/images/I/51IkLp92hcL.jpg,2015,"Electricity on the high seas...

Declaring a 'dating hiatus' was an easy decision for teacher Karen Morris. She intends to unwind and enjoy a luxurious Caribbean cruise without the presence of her cheating ex-boyfriend. But surprisingly all it takes is the deliciously sculpted form of chivalrous businessman Damian Bradshaw to turn Karen's head and change her mind...

Damian's friends are determined to save him from his widowerhood--and self-imposed celibacy. But no one is more shocked than Damian when Karen catches his attention and awakens his desire. Something about her ignites an insatiable need that neither of them can deny. The chemistry is inexplicable. But once back on dry land, real life awaits--along with their pasts. Will the promise of a bright future be enough to rehabilitate their reluctant hearts?",https://www.amazon.com/All-Kimani-Romance-Book-411-ebook/dp/B00LZCTIN2/ref=sr_1_1?dchild=1&keywords=Sheryl+Lister+All+of+Me&qid=1616029605&sr=8-1,0.528276801,11
331,331,Propositioning the Professor,0,0,0,0,0.216346547,0,0.018507857,0.057801764,0,0,0,0.057781633,0,0,0.042240292,0,0.296877116,0,0.078603067,0.231671214,0,0,0,0,0,Lindsay Evans,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478096807l/32858623._SY475_.jpg,2016,"Ian is no stranger to passion, or love. He had both with his wife before a devastating car accident tore her from him. These days, he mostly satisfies his sexual appetites in dreams. In these erotic landscapes, a mysterious seductress pulls him over the edge of ecstasy like no one ever had. Not even his beloved wife.

He's content enough with these fantasies until he meets Tamarind Hannah, the mother of one of his students. Tam is older, passionate, and adventurous, leading him deliriously into temptations not even his dream woman ever conceived of. With Tam, Ian indulges in the best sex he's ever had. But, if nothing else, life has taught him that nothing good can last. When the time comes, will he be able to let Tam go?

Warning: This erotic novella contains graphic descriptions of sexual situations, a super hot professor, and a MILF not on the prowl.",https://www.goodreads.com/book/show/32858623-propositioning-the-professor?from_search=true&from_srp=true&qid=UgySFrUljT&rank=1,0.296877116,16
332,332,You Had Me at Hola,0,0,0,0,0,0,0.574820578,0,0,0,0,0.157732233,0,0,0.011765361,0,0.15806976,0,0,0.079678789,0,0,0,0,0,Alexis Daria,https://m.media-amazon.com/images/I/81zvynGaVvL._AC_UY218_.jpg,2020,"Leading Ladies do not end up on tabloid covers.
 
 After a messy public breakup, soap opera darling Jasmine Lin Rodriguez finds her face splashed across the tabloids. When she returns to her hometown of New York City to film the starring role in a bilingual romantic comedy for the number one streaming service in the country, Jasmine figures her new ""Leading Lady Plan"" should be easy enough to followuntil a casting shake-up pairs her with telenovela hunk Ashton Surez.
 Leading Ladies don't need a man to be happy.
 
 After his last telenovela character was killed off, Ashton is worried his career is dead as well. Joining this new cast as a last-minute addition will give him the chance to show off his acting chops to American audiences and ping the radar of Hollywood casting agents. To make it work, he'll need to generate smoking-hot on-screen chemistry with Jasmine. Easier said than done, especially when a disastrous first impression smothers the embers of whatever sexual heat they might have had.
 
 Leading Ladies do not rebound with their new costars.
 
 With their careers on the line, Jasmine and Ashton agree to rehearse in private. But rehearsal leads to kissing, and kissing leads to a behind-the-scenes romance worthy of a soap opera. While their on-screen performance improves, the media spotlight on Jasmine soon threatens to destroy her new image and expose Ashton's most closely guarded secret.",https://www.amazon.com/You-Had-Me-Hola-Novel-ebook/dp/B07YSLZCQD/ref=sr_1_1?dchild=1&keywords=you+had+me+at+hola&qid=1615948020&s=digital-text&sr=1-1,0.574820578,6
333,333,Her Naughty,0.021155054,0,0,0,0.068497069,0,0,0,0,0,0,0.677645564,0,0,0.044333898,0,0.019969694,0,0.023896245,0.135786161,0,0,0,0,0,Stephanie Nicole Norris,https://m.media-amazon.com/images/I/416ObTC7bWL._SY346_.jpg,2019,"For Eden Alexandria Rose, being under the microscope, as a triplet in one of the wealthiest families in Chicago--didn't compare to falling in love with the city's most notorious bachelor. While one came with the invasiveness of a celebrity's lifestyle, the other was a receipt for possible disaster, right down to the destruction of her heart. But knowing him from their close upbringing, drives a wedge between appearances and the truth. Now all Eden had to decide is if she was willing to risk it all for love and the thought of being naive stirred her gut and kept her running.

As Chicago's top real estate mogul, Derek James Clark has lived up to his public persona as The Don Juan with his no strings attached lifestyle. He's never been unsatisfied with his reality, until Eden Alexandria Rose eased into the groove of his soul--ruling not only his thoughts, but the intimate rhythm of his heartbeat. What was once a mere physical attraction, has spawned into a desirous craving to explore everything about her. And when Derek gets Eden within his grasp, his passionate claiming of her mind and body will seek to make sure nothing comes between them again.",https://www.amazon.com/Naughty-Suitor-Falling-Rose-Book-ebook/dp/B07RSCCRPF/ref=sr_1_1?dchild=1&keywords=Stephanie+Nicole+Norris+Her+Naughty&qid=1616030269&sr=8-1,0.677645564,11
334,334,Passion Ignited,0,0,0,0.029726015,0,0,0,0,0,0,0,0.363738537,0,0,0,0,0.202738807,0,0,0.179177776,0,0,0,0,0.210927635,Kayla Perrin,https://m.media-amazon.com/images/I/51ZklxJqPpL._SY346_.jpg,2015,"They're turning up the heat... on love

Haunted by a life he couldn't save, Omar Ewing walked away from his successful family business to become a firefighter--risking his own life every day. Now he's sworn to track down an arsonist who's already struck twice. Working with beautiful local journalist Gabrielle Leonard definitely has its perks... until the man who finds it safer to play the field is in danger of losing his heart.

Gabrielle has her own reasons for teaming up with Omar to investigate the suspicious blazes. But the seductive San Francisco firefighter is bringing her dangerously close to a flame that has burned her before. With each scorching kiss, Omar is branding her his woman. But when Gabrielle becomes a target, will she be able to trust her future to the man who has vowed to protect her at all costs?",https://www.amazon.com/Passion-Ignited-Love-Fire-Book-ebook/dp/B00SFSL7CO/ref=sr_1_1?dchild=1&keywords=Kayla+Perrin+Passion+ignited&qid=1616003605&sr=8-1,0.363738537,11
335,335,Undeniable Attraction,0,0,0,0.054753564,0,0,0,0,0,0,0,0.281005263,0,0,0.010460647,0,0.410479903,0,0,0.076850012,0.010346585,0,0,0,0.134936869,Kayla Perrin,https://m.media-amazon.com/images/I/51LmJWEyqBL.jpg,2018,"One night of passion...

Burkes of Sheridan Falls

When a family wedding reunites Melissa Conwell with Aaron Burke, she's determined to prove she's over the gorgeous soccer star who broke her heart years before. Newly single Aaron wants another chance with Melissa and engineers a plan for a full-throttle seduction. Will Melissa risk heartbreak again for the elusive dream of a happily-ever-after?",https://www.amazon.com/Undeniable-Attraction-Burkes-Sheridan-Falls-ebook/dp/B074ZR4QSC/ref=sr_1_1?dchild=1&keywords=Kayla+Perrin+Undeniable+attraction&qid=1616003922&sr=8-1,0.410479903,16
336,336,Flames of Passion,0,0,0,0,0,0,0.020428644,0,0,0,0,0.44165507,0,0,0,0,0.22627078,0,0,0.089768104,0,0,0,0,0.218274117,Kayla Perrin,"https://images-na.ssl-images-amazon.com/images/I/512GF4FrJbL._SX314_BO1,204,203,200_.jpg",2014,"Their spark is burning hot...

Betrayed by love in the past, Nya Lowe has vowed to steer clear of future heartbreak. But when she sees her deceitful ex at a party, she does something totally out of character and puts the moves on sexy San Diego firefighter Tyler Johansen. Her payback plan backfires when her counterfeit 'boyfriend' starts breaking down her defenses...kiss by sizzling kiss.

Tyler risks his life every day, but he isn't ready to gamble with his heart again. Yet ever since the sultry photographer kissed him, all he wants is to keep Nya in his arms. As they stoke the flames of a dangerous desire, a suspicious fire and near-fatal collision raise the stakes for them. Will they both be burned again? Or can they trust each other enough to turn their pretend romance into a forever love?",https://www.amazon.com/Flames-Passion-Love-Kayla-Perrin/dp/0373863853/ref=sr_1_1?dchild=1&keywords=Kayla+Perrin+Flames+of+passion&qid=1616002979&sr=8-1,0.44165507,11
337,337,Freefall to Desire,0,0,0,0.127690986,0,0,0,0,0,0,0,0.201740295,0,0,0,0,0.210197866,0,0,0.206593797,0,0,0,0,0.237041742,Kayla Perrin,https://m.media-amazon.com/images/I/51YN3tZPCzL._SY346_.jpg,2011,"Three years ago Brianne Kenyon suffered the unthinkable: her fianc disappeared while hiking the Rocky Mountains, never to be seen again. Heartbroken beneath an avalanche of grief, Brianne's not sure what her path holds. But just when she starts to regain her foothold on life, sexy Alex Thorpe returns to town--and her pain reaches its peak. But so does her desire.

Alex Thorpe knows why beautiful Brianne doesn't want to have anything to do with himand he doesn't blame her. After all, he was her former fianc's best friend and hiking partner. But Alex can't fight the depths of his passion... even when earth-shattering news threatens their trail to romance. Alex is determined to show Brianne that he, and their love, was meant to be the high point of her life.
",https://www.amazon.com/Freefall-Desire-Year-Love-Book-ebook/dp/B004GEAF74/ref=sr_1_1?dchild=1&keywords=Kayla+Perrin+Freefall+to+desire&qid=1616003069&sr=8-1,0.237041742,24
